20,3.9127533435821533
20,7.070599317550659
30,9.90822696685791
21,12.030578136444092
32,29.761708974838257
34,51.13238310813904
20,0.3781750202178955
20,0.6294949054718018
22,0.42349863052368164
19,1.2417421340942383
28,1.6210057735443115
19,2.1338038444519043
34,2.084012985229492
20,1.4725091457366943
26,1.1459190845489502
21,2.2951560020446777
32,2.3145546913146973
28,2.017843008041382
27,2.317188262939453
28,3.9105939865112305
35,5.28809666633606
33,4.556744813919067
32,1.7586259841918945
28,3.618175983428955
38,3.6566460132598877
29,3.518807888031006
36,6.17623496055603
29,4.034073829650879
33,1.3304786682128906
30,3.3635358810424805
31,3.0863699913024902
29,3.429900646209717
33,2.4918100833892822
27,3.163728713989258
33,1.6305558681488037
4,0.934279203414917
37,2.6818599700927734
21,2.759117841720581
46,2.9487321376800537
19,1.8432247638702393
40,1.7242610454559326
22,3.107719898223877
45,2.8698439598083496
29,2.8022730350494385
41,3.2484941482543945
26,4.062034845352173
43,2.784320831298828
26,2.5259687900543213
38,1.0518391132354736
4,0.7436649799346924
40,2.754303216934204
3,0.7654449939727783
43,2.6600940227508545
2,0.4034297466278076
46,1.1642358303070068
3,0.7240200042724609
44,1.0680599212646484
3,0.41680002212524414
40,1.0135087966918945
13,1.272643804550171
36,1.511075735092163
19,1.8692491054534912
39,1.3921711444854736
19,1.6584949493408203
41,0.9930810928344727
20,1.8350930213928223
36,0.7620539665222168
4,0.440673828125
38,1.3683180809020996
18,0.9339172840118408
43,2.3952789306640625
29,2.7650980949401855
44,2.3042991161346436
6,1.0119779109954834
49,0.684765100479126
25,3.3372199535369873
55,1.7979650497436523
24,2.855161190032959
48,1.214684009552002
1,0.1620187759399414
34,0.8047580718994141
2,0.13715577125549316
41,0.37854790687561035
7,0.7188308238983154
40,0.2956509590148926
14,0.9119999408721924
44,0.6332790851593018
2,0.2032489776611328
41,0.8028249740600586
1,0.1576390266418457
43,0.3457982540130615
10,0.7305049896240234
44,0.5451741218566895
3,0.2681849002838135
45,0.3055109977722168
3,0.23921680450439453
46,0.36177992820739746
12,0.8170578479766846
44,0.3765687942504883
43,0.030858993530273438
50,0.0853738784790039
48,0.031952857971191406
44,0.008604049682617188
46,0.055693864822387695
